,cont_hh_cost_elec,cont_hh_cost_gas,cont_hh_cost_water,cont_hh_house_value,cont_hh_income,cont_hh_rent,cont_p_income,cont_p_perc_poverty_threshold,i_hh_college_degree,i_hh_disability,i_hh_employed,i_hh_food_stamp,i_hh_have_kids,i_hh_health_insurance,i_hh_immigrant,i_hh_in_school,i_hh_linguistic_isolation,i_hh_married,i_hh_mortgage,i_hh_own_house,i_hh_private_school,i_hh_self_employed,i_hh_speak_english,i_hh_stem,i_hh_stem_occupation,i_hh_us_citizen,i_hh_veteran,i_p_born_usa,i_p_college,i_p_college_degree,i_p_disability,i_p_employed,i_p_english_first,i_p_female,i_p_have_kids,i_p_health_insurance,i_p_immigrant,i_p_in_school,i_p_married,i_p_private_school,i_p_race_am_indian_alaska,i_p_race_asian,i_p_race_black,i_p_race_hispanic,i_p_race_other,i_p_race_pacific_islander,i_p_race_white,i_p_self_employed,i_p_speak_english,i_p_stem,i_p_stem_occupation,i_p_us_citizen,i_p_veteran,int_hh_bedrooms,int_hh_num_families,int_hh_num_fathers,int_hh_num_generations,int_hh_num_mothers,int_hh_vehicles,int_p_age,int_p_family_size,int_p_num_siblings,tech_hh_id,tech_hh_weight,tech_p_dad_id,tech_p_id,tech_p_mom_id,tech_p_spouse_id,tech_p_weight
335,1200,1320,540,0,6000,0,3000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4,2,0,1,0,2,25,1,0,40867,140,0,2,0,0,46
343,2400,0,840,0,37300,1000,12000,135,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,2,1,2,23,5,2,41616,72,1,3,2,0,97
345,3600,960,800,2152000,105000,0,5000,469,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,23,4,1,41698,72,1,4,2,0,94
353,1440,600,2000,300000,126200,0,3000,27,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,4,0,1,0,4,24,1,0,42164,82,0,4,0,0,126
357,3000,720,500,180000,130000,0,6000,501,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,22,4,1,42376,101,1,4,2,0,104
372,1440,0,50,135000,85000,0,35000,501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,1,0,2,23,2,0,43961,67,0,2,0,1,66
380,1320,0,60,115000,55000,0,35000,378,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,0,1,0,1,23,2,0,44751,190,0,2,0,1,163
389,720,1200,450,0,12100,1200,6600,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,3,2,0,1,0,3,21,1,0,45564,67,0,1,0,0,67
390,720,1200,450,0,12100,1200,5500,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,3,2,0,1,0,3,21,1,0,45564,67,0,2,0,0,59
391,0,0,0,0,55000,350,10000,89,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,23,1,0,45723,59,0,2,0,0,93
394,960,1080,700,90000,55300,0,300,318,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,0,2,1,1,19,3,1,45922,51,0,2,1,0,67
407,1680,0,50,250000,77600,0,2000,461,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,23,3,0,47364,63,1,3,2,0,72
424,0,0,0,0,15000,1500,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2,0,1,0,2,23,1,0,49241,89,0,1,0,0,89
427,4920,0,100,205000,110000,0,3000,252,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,2,1,3,1,3,21,5,0,49396,87,1,2,0,0,101
436,6360,480,0,0,27700,520,0,192,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,2,23,2,0,49970,136,0,2,0,1,128
438,1200,0,0,0,64000,750,24000,215,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,2,22,1,0,50165,62,0,1,0,0,62
441,1680,600,1300,340000,119500,0,4000,501,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,3,22,4,1,50803,57,2,3,1,0,64
452,1440,1200,80,0,73800,1000,13000,87,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2,4,1,2,2,3,23,2,0,52435,183,0,6,0,0,329
456,2400,360,460,0,25130,0,15130,135,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,2,0,1,0,1,23,1,0,52665,136,0,1,0,0,136
466,1440,0,0,100000,38540,0,540,221,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,1,2,24,3,0,53758,52,0,2,0,1,57
468,2400,360,600,0,45000,1100,10000,89,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,2,1,2,0,2,22,1,0,54030,62,0,3,0,0,62
480,3480,0,750,70000,32000,0,2000,145,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,3,1,1,2,1,2,22,4,0,55280,179,0,2,0,1,171
482,0,0,0,0,7000,640,5000,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,4,0,1,0,1,19,1,0,55590,84,0,4,0,0,102
493,1200,1080,1300,250000,132000,0,2000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,21,3,0,56844,66,1,3,2,0,117
498,2880,0,60,185000,105500,0,5500,476,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,1,1,2,1,6,22,4,1,57073,29,1,3,2,0,33
510,3600,0,540,92000,90200,0,3200,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,23,3,0,59006,25,1,3,2,0,55
514,2760,120,50,145000,243410,0,2410,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,23,3,0,59749,26,1,3,2,0,13
520,0,0,0,0,39900,600,1900,275,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,2,23,2,0,60243,72,0,2,0,1,74
526,1200,0,0,0,6600,500,2500,22,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,1,24,1,0,61188,160,0,2,0,0,114
527,0,0,240,0,23700,510,2700,162,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,22,2,0,61192,123,0,2,0,1,69
532,360,360,60,0,66000,1000,1000,455,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,0,23,2,0,62128,50,0,2,0,1,58
538,360,240,700,160000,8950,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,3,0,1,0,3,22,1,0,63714,198,0,1,0,0,199
539,840,600,350,85000,69600,0,4600,484,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,25,2,0,63845,103,0,1,0,2,103
545,720,120,480,200000,36000,0,2000,248,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,0,1,0,0,22,2,0,64712,46,0,1,0,2,47
548,1680,0,250,180000,80,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,3,23,3,0,64846,77,2,3,1,0,40
550,480,0,40,0,6400,800,6400,57,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,22,1,0,65048,71,0,2,0,0,81
554,1440,0,400,0,27200,480,10000,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,3,23,1,0,66122,254,0,2,0,0,380
569,960,0,360,0,15200,680,12200,109,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,2,24,1,0,68239,72,0,1,0,0,72
571,4200,120,1300,275000,31900,0,4000,140,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,2,1,4,22,4,2,68528,87,0,2,1,0,78
574,720,0,120,0,28000,600,2400,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,22,1,0,68962,115,0,1,0,0,115
577,960,120,470,0,14300,150,5500,98,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,23,2,0,69557,23,0,1,0,2,23
580,720,240,0,0,6300,1100,6300,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,21,1,0,70520,59,0,1,0,0,60
583,720,240,1000,1600000,112000,0,0,501,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,1,2,1,4,22,4,1,70629,86,1,4,2,0,84
584,0,0,0,0,58600,900,46000,409,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,1,0,3,22,1,0,70707,67,0,2,0,0,105
594,1440,480,1100,450000,119000,0,22000,501,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,3,2,3,24,4,0,71185,58,4,3,2,0,59
595,0,0,0,0,18000,1000,0,123,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,23,2,0,71229,97,0,1,0,2,96
598,240,0,0,0,770,1500,770,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,1,0,1,22,1,0,71374,80,0,1,0,0,80
602,600,1200,90,200000,173500,0,0,501,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,22,4,1,71465,93,1,3,2,0,233
606,600,120,1100,140000,52020,0,18000,358,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,2,22,2,0,71685,114,0,2,0,1,113
608,1440,0,1200,0,95900,0,65000,266,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,1,2,3,2,4,25,7,2,71972,71,1,4,2,0,82
619,3600,1800,400,750000,221600,0,11000,501,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,2,1,4,20,5,1,72528,79,1,3,2,0,78
625,1200,600,0,0,60000,1500,10000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,0,1,0,1,23,1,0,72752,90,0,1,0,0,89
631,960,1080,600,30000,96000,0,1000,501,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,2,1,3,22,3,1,73398,161,0,1,3,0,162
636,480,240,1200,450000,149170,0,6070,501,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5,1,1,2,1,2,21,4,1,73725,64,1,3,2,0,85
642,480,0,0,0,87000,1300,42000,374,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,2,25,1,0,73904,50,0,1,0,0,50
644,360,600,480,0,29400,1400,13000,132,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,2,1,3,23,4,1,73942,55,2,3,1,0,66
651,2400,600,180,210000,76000,0,13000,446,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,5,25,3,0,74571,104,1,3,2,0,128
654,1080,360,510,350000,243100,0,0,501,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,1,3,2,4,21,5,1,74639,58,1,4,2,0,85
657,600,0,900,600000,80800,0,15000,133,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,5,5,0,1,0,3,23,1,0,74811,110,0,5,0,0,102
660,1080,0,0,0,94000,1700,32000,501,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,24,2,0,74939,87,0,2,0,1,70
669,240,48,0,0,10000,600,2000,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,2,22,1,0,76025,77,0,2,0,0,90
675,600,240,480,130000,78000,0,14000,460,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,25,3,0,76695,104,1,3,2,0,124
679,5760,960,1200,380000,163460,0,12000,107,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,3,0,2,1,5,22,1,0,76834,69,0,5,0,0,74
681,600,0,0,0,72100,730,15000,133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,0,2,25,1,0,76936,98,0,2,0,0,92
682,360,360,0,0,1100,1000,1100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,21,1,0,77039,54,0,1,0,0,53
686,240,0,70,0,21000,2000,17000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,2,0,1,0,0,23,1,0,77352,108,0,1,0,0,108
689,1800,720,100,450000,220200,0,20000,501,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,2,1,3,2,6,21,5,1,77573,72,2,3,1,0,107
698,360,2160,450,1500000,102200,0,10200,501,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,5,1,0,2,1,3,23,2,0,77969,101,0,2,1,0,84
704,1680,360,550,650000,211604,0,0,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,22,4,1,78273,64,2,4,1,0,88
720,1200,840,660,700000,285500,0,62000,501,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,2,1,4,25,4,1,79295,61,1,4,2,0,89
723,480,0,450,0,520,750,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,23,2,0,79728,70,0,1,0,2,70
727,4800,480,0,460000,83000,0,5000,487,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,0,2,1,0,23,3,1,79982,69,0,2,1,0,71
732,240,360,90,600000,248270,0,0,501,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5,1,1,3,2,4,22,7,0,80222,50,0,7,0,0,56
738,1320,600,2200,2000000,635000,0,5000,501,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,23,4,1,80401,89,1,3,2,0,109
744,0,0,0,0,88000,900,13000,115,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,2,24,1,0,81062,82,0,2,0,0,75
745,0,0,0,0,22340,1300,21740,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,23,1,0,81101,66,0,1,0,0,67
746,720,480,170,230000,96300,0,22900,359,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,24,5,2,81161,52,1,4,2,0,61
749,600,0,480,0,20200,1500,10000,90,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,2,1,3,23,4,0,81316,48,0,4,0,0,56
750,720,840,80,500000,146900,0,600,493,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,1,2,1,4,21,6,3,81383,114,1,3,2,0,107
754,360,600,100,650000,129500,0,20000,178,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,0,1,0,3,24,1,0,81404,57,0,3,0,0,89
763,4920,1920,3600,1250000,967200,0,33600,501,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,6,23,4,1,82022,59,2,3,1,0,69
765,1320,0,1200,0,162000,1900,0,501,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,2,1,3,20,2,0,82107,48,0,2,1,0,51
767,1200,240,0,0,13000,1400,3000,58,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2,1,1,2,1,4,22,4,1,82324,88,1,4,2,0,86
769,960,240,0,0,47400,1800,400,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,0,24,1,0,82381,96,0,3,0,0,75
789,2640,600,600,280000,104200,0,0,387,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,1,24,5,2,84079,82,1,3,2,0,112
792,1080,0,600,350000,143000,0,0,501,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,23,5,2,84187,21,1,3,2,0,33
795,1200,360,860,0,102650,1200,0,228,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,10,1,2,3,1,2,19,9,5,84246,118,1,3,2,0,125
804,3960,0,80,0,132800,2200,18000,159,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,0,1,0,4,25,1,0,84880,238,0,1,0,0,238
809,1200,360,0,130000,23400,0,23400,206,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,1,21,1,0,85099,95,0,1,0,0,95
832,1680,360,700,20000,135500,0,3000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,22,3,0,86678,90,1,3,2,0,109
838,360,360,300,0,57000,1400,17000,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,2,23,1,0,87342,72,0,1,0,0,72
846,3600,360,1200,650000,180300,0,7200,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,22,4,1,87738,65,1,4,2,0,59
